season,week,celebrity_name,era,raw_score,judge_share,judge_rank,results,is_eliminated
6,2.0,Kristi Yamaguchi,Percentage,27.0,0.10505836575875487,1.0,1st Place,0
6,2.0,Mario,Percentage,26.0,0.10116731517509728,3.0,Eliminated Week 8,0
6,2.0,Marissa Jaret Winokur,Percentage,21.0,0.08171206225680934,6.0,Eliminated Week 9,0
6,2.0,Marlee Matlin,Percentage,24.0,0.0933852140077821,4.0,Eliminated Week 6,0
6,2.0,Monica Seles,Percentage,15.0,0.058365758754863814,12.0,Eliminated Week 2,1
6,2.0,Penn Jillette,Percentage,17.0,0.06614785992217899,10.0,Eliminated Week 2,1
6,2.0,Priscilla Presley,Percentage,21.0,0.08171206225680934,6.0,Eliminated Week 5,0
6,2.0,Shannon Elizabeth,Percentage,24.0,0.0933852140077821,4.0,Eliminated Week 7,0
6,2.0,Steve Guttenberg,Percentage,16.0,0.0622568093385214,11.0,Eliminated Week 3,0
6,3.0,Adam Carolla,Percentage,21.0,0.09210526315789473,6.0,Eliminated Week 4,0
6,3.0,Cristian de la Fuente,Percentage,25.0,0.10964912280701754,3.0,3rd Place,0
6,3.0,Jason Taylor,Percentage,23.0,0.10087719298245613,5.0,2nd Place,0
6,3.0,Kristi Yamaguchi,Percentage,27.0,0.11842105263157894,1.0,1st Place,0
6,3.0,Mario,Percentage,21.0,0.09210526315789473,6.0,Eliminated Week 8,0
6,3.0,Marissa Jaret Winokur,Percentage,19.0,0.08333333333333333,10.0,Eliminated Week 9,0
6,3.0,Marlee Matlin,Percentage,21.0,0.09210526315789473,6.0,Eliminated Week 6,0
6,3.0,Priscilla Presley,Percentage,26.0,0.11403508771929824,2.0,Eliminated Week 5,0
6,3.0,Shannon Elizabeth,Percentage,24.0,0.10526315789473684,4.0,Eliminated Week 7,0
6,3.0,Steve Guttenberg,Percentage,21.0,0.09210526315789473,6.0,Eliminated Week 3,1
6,4.0,Adam Carolla,Percentage,19.0,0.08444444444444445,9.0,Eliminated Week 4,1
6,4.0,Cristian de la Fuente,Percentage,26.0,0.11555555555555555,4.0,3rd Place,0
6,4.0,Jason Taylor,Percentage,29.0,0.1288888888888889,1.0,2nd Place,0
6,4.0,Kristi Yamaguchi,Percentage,29.0,0.1288888888888889,1.0,1st Place,0
6,4.0,Mario,Percentage,24.0,0.10666666666666667,5.0,Eliminated Week 8,0
6,4.0,Marissa Jaret Winokur,Percentage,24.0,0.10666666666666667,5.0,Eliminated Week 9,0
6,4.0,Marlee Matlin,Percentage,24.0,0.10666666666666667,5.0,Eliminated Week 6,0
6,4.0,Priscilla Presley,Percentage,22.0,0.09777777777777778,8.0,Eliminated Week 5,0
6,4.0,Shannon Elizabeth,Percentage,28.0,0.12444444444444444,3.0,Eliminated Week 7,0
6,5.0,Cristian de la Fuente,Percentage,23.0,0.11734693877551021,5.0,3rd Place,0
6,5.0,Jason Taylor,Percentage,27.0,0.1377551020408163,2.0,2nd Place,0
6,5.0,Kristi Yamaguchi,Percentage,29.0,0.14795918367346939,1.0,1st Place,0
6,5.0,Mario,Percentage,27.0,0.1377551020408163,2.0,Eliminated Week 8,0
6,5.0,Marissa Jaret Winokur,Percentage,24.0,0.12244897959183673,4.0,Eliminated Week 9,0
6,5.0,Marlee Matlin,Percentage,22.0,0.11224489795918367,7.0,Eliminated Week 6,0
6,5.0,Priscilla Presley,Percentage,21.0,0.10714285714285714,8.0,Eliminated Week 5,1
6,5.0,Shannon Elizabeth,Percentage,23.0,0.11734693877551021,5.0,Eliminated Week 7,0
6,6.0,Cristian de la Fuente,Percentage,27.0,0.15,3.0,3rd Place,0
6,6.0,Jason Taylor,Percentage,24.0,0.13333333333333333,5.0,2nd Place,0
6,6.0,Kristi Yamaguchi,Percentage,30.0,0.16666666666666666,1.0,1st Place,0
6,6.0,Mario,Percentage,28.0,0.15555555555555556,2.0,Eliminated Week 8,0
6,6.0,Marissa Jaret Winokur,Percentage,26.0,0.14444444444444443,4.0,Eliminated Week 9,0
6,6.0,Marlee Matlin,Percentage,21.0,0.11666666666666667,7.0,Eliminated Week 6,1
6,6.0,Shannon Elizabeth,Percentage,24.0,0.13333333333333333,5.0,Eliminated Week 7,0
6,7.0,Cristian de la Fuente,Percentage,23.0,0.1488673139158576,6.0,3rd Place,0
6,7.0,Jason Taylor,Percentage,27.5,0.1779935275080906,1.0,2nd Place,0
6,7.0,Kristi Yamaguchi,Percentage,27.0,0.17475728155339806,2.0,1st Place,0
6,7.0,Mario,Percentage,25.5,0.1650485436893204,4.0,Eliminated Week 8,0
6,7.0,Marissa Jaret Winokur,Percentage,26.0,0.16828478964401294,3.0,Eliminated Week 9,0
6,7.0,Shannon Elizabeth,Percentage,25.5,0.1650485436893204,4.0,Eliminated Week 7,1
6,8.0,Cristian de la Fuente,Percentage,28.5,0.21348314606741572,1.0,3rd Place,0
6,8.0,Jason Taylor,Percentage,26.0,0.1947565543071161,4.0,2nd Place,0
6,8.0,Kristi Yamaguchi,Percentage,27.5,0.20599250936329588,2.0,1st Place,0
6,8.0,Mario,Percentage,26.5,0.19850187265917604,3.0,Eliminated Week 8,1
6,8.0,Marissa Jaret Winokur,Percentage,25.0,0.18726591760299627,5.0,Eliminated Week 9,0
6,9.0,Cristian de la Fuente,Percentage,28.0,0.2545454545454545,2.0,3rd Place,0
6,9.0,Jason Taylor,Percentage,27.5,0.25,3.0,2nd Place,0
6,9.0,Kristi Yamaguchi,Percentage,28.5,0.2590909090909091,1.0,1st Place,0
6,9.0,Marissa Jaret Winokur,Percentage,26.0,0.23636363636363636,4.0,Eliminated Week 9,1
6,10.0,Cristian de la Fuente,Percentage,26.0,0.3076923076923077,3.0,3rd Place,0
6,10.0,Jason Taylor,Percentage,28.5,0.33727810650887574,2.0,2nd Place,0
6,10.0,Kristi Yamaguchi,Percentage,30.0,0.35502958579881655,1.0,1st Place,0
7,1.0,Brooke Burke,Percentage,24.5,0.10606060606060606,1.0,1st Place,0
7,1.0,Cloris Leachman,Percentage,16.0,0.06926406926406926,11.0,Eliminated Week 6,0
7,1.0,Cody Linley,Percentage,20.5,0.08874458874458875,5.0,Eliminated Week 9,0
7,1.0,Jeffrey Ross,Percentage,12.0,0.05194805194805195,12.0,Eliminated Week 1,1
7,1.0,Kim Kardashian,Percentage,18.5,0.08008658008658008,7.0,Eliminated Week 2,0
7,1.0,Lance Bass,Percentage,21.5,0.09307359307359307,3.0,3rd Place,0
7,1.0,Maurice Greene,Percentage,19.5,0.08441558441558442,6.0,Eliminated Week 8,0
7,1.0,Rocco DiSpirito,Percentage,17.5,0.07575757575757576,10.0,Eliminated Week 4,0
7,1.0,Susan Lucci,Percentage,18.5,0.08008658008658008,7.0,Eliminated Week 7,0
7,1.0,Ted McGinley,Percentage,18.5,0.08008658008658008,7.0,Eliminated Week 1,1
7,1.0,Toni Braxton,Percentage,22.5,0.09740259740259741,2.0,Eliminated Week 5,0
7,1.0,Warren Sapp,Percentage,21.5,0.09307359307359307,3.0,2nd Place,0
7,2.0,Brooke Burke,Percentage,24.0,0.12,1.0,1st Place,0
7,2.0,Cloris Leachman,Percentage,15.0,0.075,10.0,Eliminated Week 6,0
7,2.0,Cody Linley,Percentage,21.0,0.105,4.0,Eliminated Week 9,0
7,2.0,Kim Kardashian,Percentage,17.0,0.085,8.0,Eliminated Week 2,1
7,2.0,Lance Bass,Percentage,20.0,0.1,6.0,3rd Place,0
7,2.0,Maurice Greene,Percentage,19.0,0.095,7.0,Eliminated Week 8,0
7,2.0,Rocco DiSpirito,Percentage,16.0,0.08,9.0,Eliminated Week 4,0
7,2.0,Susan Lucci,Percentage,21.0,0.105,4.0,Eliminated Week 7,0
7,2.0,Toni Braxton,Percentage,23.0,0.115,3.0,Eliminated Week 5,0
7,2.0,Warren Sapp,Percentage,24.0,0.12,1.0,2nd Place,0
7,3.0,Brooke Burke,Percentage,28.0,0.1407035175879397,1.0,1st Place,0
7,3.0,Cloris Leachman,Percentage,16.0,0.08040201005025126,9.0,Eliminated Week 6,0
7,3.0,Cody Linley,Percentage,21.0,0.10552763819095477,6.0,Eliminated Week 9,0
7,3.0,Lance Bass,Percentage,22.0,0.11055276381909548,4.0,3rd Place,0
7,3.0,Maurice Greene,Percentage,24.0,0.12060301507537688,3.0,Eliminated Week 8,0
7,3.0,Rocco DiSpirito,Percentage,20.0,0.10050251256281408,8.0,Eliminated Week 4,0
7,3.0,Susan Lucci,Percentage,21.0,0.10552763819095477,6.0,Eliminated Week 7,0
7,3.0,Toni Braxton,Percentage,22.0,0.11055276381909548,4.0,Eliminated Week 5,0
7,3.0,Warren Sapp,Percentage,25.0,0.12562814070351758,2.0,2nd Place,0
7,4.0,Brooke Burke,Percentage,26.0,0.12807881773399016,1.0,1st Place,0
7,4.0,Cloris Leachman,Percentage,22.0,0.10837438423645321,5.0,Eliminated Week 6,0
7,4.0,Cody Linley,Percentage,23.0,0.11330049261083744,4.0,Eliminated Week 9,0
7,4.0,Lance Bass,Percentage,26.0,0.12807881773399016,1.0,3rd Place,0
7,4.0,Maurice Greene,Percentage,20.0,0.09852216748768473,8.0,Eliminated Week 8,0
7,4.0,Rocco DiSpirito,Percentage,18.0,0.08866995073891626,9.0,Eliminated Week 4,1
7,4.0,Susan Lucci,Percentage,24.0,0.11822660098522167,3.0,Eliminated Week 7,0
7,4.0,Toni Braxton,Percentage,22.0,0.10837438423645321,5.0,Eliminated Week 5,0
7,4.0,Warren Sapp,Percentage,22.0,0.10837438423645321,5.0,2nd Place,0
7,5.0,Brooke Burke,Percentage,29.0,0.14871794871794872,1.0,1st Place,0
7,5.0,Cloris Leachman,Percentage,21.0,0.1076923076923077,7.0,Eliminated Week 6,0
7,5.0,Cody Linley,Percentage,28.0,0.14358974358974358,2.0,Eliminated Week 9,0
7,5.0,Lance Bass,Percentage,21.0,0.1076923076923077,7.0,3rd Place,0
7,5.0,Maurice Greene,Percentage,27.0,0.13846153846153847,3.0,Eliminated Week 8,0
7,5.0,Susan Lucci,Percentage,22.0,0.11282051282051282,5.0,Eliminated Week 7,0
7,5.0,Toni Braxton,Percentage,22.0,0.11282051282051282,5.0,Eliminated Week 5,1
7,5.0,Warren Sapp,Percentage,25.0,0.1282051282051282,4.0,2nd Place,0
7,6.0,Brooke Burke,Percentage,26.0,0.1625,2.0,1st Place,0
7,6.0,Cloris Leachman,Percentage,15.0,0.09375,7.0,Eliminated Week 6,1
7,6.0,Cody Linley,Percentage,23.0,0.14375,4.0,Eliminated Week 9,0
7,6.0,Lance Bass,Percentage,27.0,0.16875,1.0,3rd Place,0
7,6.0,Maurice Greene,Percentage,21.0,0.13125,6.0,Eliminated Week 8,0
7,6.0,Susan Lucci,Percentage,23.0,0.14375,4.0,Eliminated Week 7,0
7,6.0,Warren Sapp,Percentage,25.0,0.15625,3.0,2nd Place,0
7,7.0,Brooke Burke,Percentage,30.0,0.20408163265306123,1.0,1st Place,0
7,7.0,Cody Linley,Percentage,22.0,0.14965986394557823,5.0,Eliminated Week 9,0
7,7.0,Lance Bass,Percentage,25.0,0.17006802721088435,2.0,3rd Place,0
7,7.0,Maurice Greene,Percentage,25.0,0.17006802721088435,2.0,Eliminated Week 8,0
7,7.0,Susan Lucci,Percentage,24.0,0.16326530612244897,4.0,Eliminated Week 7,1
7,7.0,Warren Sapp,Percentage,21.0,0.14285714285714285,6.0,2nd Place,0
7,8.0,Brooke Burke,Percentage,27.5,0.21568627450980393,1.0,1st Place,0
7,8.0,Cody Linley,Percentage,24.0,0.18823529411764706,4.0,Eliminated Week 9,0
7,8.0,Lance Bass,Percentage,25.0,0.19607843137254902,3.0,3rd Place,0
7,8.0,Maurice Greene,Percentage,24.0,0.18823529411764706,4.0,Eliminated Week 8,1
7,8.0,Warren Sapp,Percentage,27.0,0.21176470588235294,2.0,2nd Place,0
7,9.0,Brooke Burke,Percentage,24.5,0.24378109452736318,2.0,1st Place,0
7,9.0,Cody Linley,Percentage,23.0,0.22885572139303484,4.0,Eliminated Week 9,1
7,9.0,Lance Bass,Percentage,28.5,0.2835820895522388,1.0,3rd Place,0
7,9.0,Warren Sapp,Percentage,24.5,0.24378109452736318,2.0,2nd Place,0
7,10.0,Brooke Burke,Percentage,30.0,0.35294117647058826,1.0,1st Place,0
7,10.0,Lance Bass,Percentage,27.5,0.3235294117647059,2.0,3rd Place,0
7,10.0,Warren Sapp,Percentage,27.5,0.3235294117647059,2.0,2nd Place,0
8,1.0,Belinda Carlisle,Percentage,17.0,0.06995884773662552,9.0,Eliminated Week 2,0
8,1.0,Chuck Wicks,Percentage,20.0,0.0823045267489712,5.0,Eliminated Week 8,0
8,1.0,David Alan Grier,Percentage,19.0,0.07818930041152264,6.0,Eliminated Week 5,0
8,1.0,Denise Richards,Percentage,18.0,0.07407407407407407,7.0,Eliminated Week 3,0
8,1.0,Gilles Marini,Percentage,24.0,0.09876543209876543,1.0,2nd Place,0
8,1.0,Holly Madison,Percentage,18.0,0.07407407407407407,7.0,Eliminated Week 4,0
8,1.0,Lawrence Taylor,Percentage,16.0,0.06584362139917696,11.0,Eliminated Week 7,0
8,1.0,Lil' Kim,Percentage,21.0,0.08641975308641975,4.0,Eliminated Week 9,0
8,1.0,Melissa Rycroft,Percentage,23.0,0.09465020576131687,2.0,3rd Place,0
8,1.0,Shawn Johnson,Percentage,23.0,0.09465020576131687,2.0,1st Place,0
8,1.0,Steve Wozniak,Percentage,13.0,0.053497942386831275,13.0,Eliminated Week 4,0
8,1.0,Steve-O,Percentage,17.0,0.06995884773662552,9.0,Eliminated Week 6,0
8,1.0,Ty Murray,Percentage,14.0,0.05761316872427984,12.0,Eliminated Week 10,1
8,2.0,Belinda Carlisle,Percentage,18.0,0.06792452830188679,9.0,Eliminated Week 2,1
8,2.0,Chuck Wicks,Percentage,20.0,0.07547169811320754,6.0,Eliminated Week 8,0
8,2.0,David Alan Grier,Percentage,17.0,0.06415094339622641,11.0,Eliminated Week 5,0
8,2.0,Denise Richards,Percentage,21.0,0.07924528301886792,5.0,Eliminated Week 3,0
8,2.0,Gilles Marini,Percentage,27.0,0.1018867924528302,1.0,2nd Place,0
8,2.0,Holly Madison,Percentage,18.0,0.06792452830188679,9.0,Eliminated Week 4,0
8,2.0,Lawrence Taylor,Percentage,20.0,0.07547169811320754,6.0,Eliminated Week 7,0
8,2.0,Lil' Kim,Percentage,23.0,0.08679245283018867,4.0,Eliminated Week 9,0
8,2.0,Melissa Rycroft,Percentage,26.0,0.09811320754716982,2.0,3rd Place,0
8,2.0,Shawn Johnson,Percentage,24.0,0.09056603773584905,3.0,1st Place,0
8,2.0,Steve Wozniak,Percentage,17.0,0.06415094339622641,11.0,Eliminated Week 4,0
8,2.0,Steve-O,Percentage,14.0,0.052830188679245285,13.0,Eliminated Week 6,0
8,2.0,Ty Murray,Percentage,20.0,0.07547169811320754,6.0,Eliminated Week 10,0
8,3.0,Chuck Wicks,Percentage,23.0,0.09055118110236221,6.0,Eliminated Week 8,0
8,3.0,David Alan Grier,Percentage,24.0,0.09448818897637795,5.0,Eliminated Week 5,0
8,3.0,Denise Richards,Percentage,16.0,0.06299212598425197,10.0,Eliminated Week 3,1
8,3.0,Gilles Marini,Percentage,27.0,0.1062992125984252,1.0,2nd Place,0
8,3.0,Holly Madison,Percentage,17.0,0.06692913385826772,9.0,Eliminated Week 4,0
8,3.0,Lawrence Taylor,Percentage,20.0,0.07874015748031496,8.0,Eliminated Week 7,0
8,3.0,Lil' Kim,Percentage,25.0,0.0984251968503937,4.0,Eliminated Week 9,0
8,3.0,Melissa Rycroft,Percentage,27.0,0.1062992125984252,1.0,3rd Place,0
8,3.0,Shawn Johnson,Percentage,27.0,0.1062992125984252,1.0,1st Place,0
8,3.0,Steve Wozniak,Percentage,10.0,0.03937007874015748,12.0,Eliminated Week 4,0
8,3.0,Steve-O,Percentage,15.0,0.05905511811023622,11.0,Eliminated Week 6,0
8,3.0,Ty Murray,Percentage,23.0,0.09055118110236221,6.0,Eliminated Week 10,0
8,4.0,Chuck Wicks,Percentage,22.0,0.09090909090909091,6.0,Eliminated Week 8,0
8,4.0,David Alan Grier,Percentage,22.0,0.09090909090909091,6.0,Eliminated Week 5,0
8,4.0,Gilles Marini,Percentage,30.0,0.12396694214876033,1.0,2nd Place,0
8,4.0,Holly Madison,Percentage,16.0,0.06611570247933884,9.0,Eliminated Week 4,1
8,4.0,Lawrence Taylor,Percentage,19.0,0.07851239669421488,8.0,Eliminated Week 7,0
8,4.0,Lil' Kim,Percentage,27.0,0.1115702479338843,3.0,Eliminated Week 9,0
8,4.0,Melissa Rycroft,Percentage,29.0,0.11983471074380166,2.0,3rd Place,0
8,4.0,Shawn Johnson,Percentage,25.0,0.10330578512396695,4.0,1st Place,0
8,4.0,Steve Wozniak,Percentage,12.0,0.049586776859504134,11.0,Eliminated Week 4,1
8,4.0,Steve-O,Percentage,15.0,0.06198347107438017,10.0,Eliminated Week 6,0
8,4.0,Ty Murray,Percentage,25.0,0.10330578512396695,4.0,Eliminated Week 10,0
8,5.0,Chuck Wicks,Percentage,23.0,0.10952380952380952,5.0,Eliminated Week 8,0
8,5.0,David Alan Grier,Percentage,22.0,0.10476190476190476,6.0,Eliminated Week 5,1
8,5.0,Gilles Marini,Percentage,29.0,0.1380952380952381,1.0,2nd Place,0
8,5.0,Lawrence Taylor,Percentage,20.0,0.09523809523809523,8.0,Eliminated Week 7,0
8,5.0,Lil' Kim,Percentage,26.0,0.12380952380952381,2.0,Eliminated Week 9,0
8,5.0,Melissa Rycroft,Percentage,25.0,0.11904761904761904,4.0,3rd Place,0
8,5.0,Shawn Johnson,Percentage,26.0,0.12380952380952381,2.0,1st Place,0
8,5.0,Steve-O,Percentage,18.0,0.08571428571428572,9.0,Eliminated Week 6,0
8,5.0,Ty Murray,Percentage,21.0,0.1,7.0,Eliminated Week 10,0
8,6.0,Chuck Wicks,Percentage,23.0,0.12365591397849462,5.0,Eliminated Week 8,0
8,6.0,Gilles Marini,Percentage,26.0,0.13978494623655913,3.0,2nd Place,0
8,6.0,Lawrence Taylor,Percentage,22.0,0.11827956989247312,6.0,Eliminated Week 7,0
8,6.0,Lil' Kim,Percentage,28.0,0.15053763440860216,1.0,Eliminated Week 9,0
8,6.0,Melissa Rycroft,Percentage,27.0,0.14516129032258066,2.0,3rd Place,0
8,6.0,Shawn Johnson,Percentage,26.0,0.13978494623655913,3.0,1st Place,0
8,6.0,Steve-O,Percentage,16.0,0.08602150537634409,8.0,Eliminated Week 6,1
8,6.0,Ty Murray,Percentage,18.0,0.0967741935483871,7.0,Eliminated Week 10,0
8,7.0,Chuck Wicks,Percentage,27.0,0.14835164835164835,3.0,Eliminated Week 8,0
8,7.0,Gilles Marini,Percentage,27.0,0.14835164835164835,3.0,2nd Place,0
8,7.0,Lawrence Taylor,Percentage,21.0,0.11538461538461539,7.0,Eliminated Week 7,1
8,7.0,Lil' Kim,Percentage,26.0,0.14285714285714285,5.0,Eliminated Week 9,0
8,7.0,Melissa Rycroft,Percentage,29.0,0.15934065934065933,1.0,3rd Place,0
8,7.0,Shawn Johnson,Percentage,28.0,0.15384615384615385,2.0,1st Place,0
8,7.0,Ty Murray,Percentage,24.0,0.13186813186813187,6.0,Eliminated Week 10,0
8,8.0,Chuck Wicks,Percentage,25.5,0.16346153846153846,5.0,Eliminated Week 8,1
8,8.0,Gilles Marini,Percentage,27.5,0.1762820512820513,2.0,2nd Place,0
8,8.0,Lil' Kim,Percentage,28.0,0.1794871794871795,1.0,Eliminated Week 9,0
8,8.0,Melissa Rycroft,Percentage,23.0,0.14743589743589744,6.0,3rd Place,0
8,8.0,Shawn Johnson,Percentage,26.0,0.16666666666666666,3.0,1st Place,0
8,8.0,Ty Murray,Percentage,26.0,0.16666666666666666,3.0,Eliminated Week 10,0
8,9.0,Gilles Marini,Percentage,28.0,0.20973782771535582,2.0,2nd Place,0
8,9.0,Lil' Kim,Percentage,26.0,0.1947565543071161,4.0,Eliminated Week 9,1
8,9.0,Melissa Rycroft,Percentage,28.5,0.21348314606741572,1.0,3rd Place,0
8,9.0,Shawn Johnson,Percentage,28.0,0.20973782771535582,2.0,1st Place,0
8,9.0,Ty Murray,Percentage,23.0,0.17228464419475656,5.0,Eliminated Week 10,0
8,10.0,Gilles Marini,Percentage,30.0,0.273972602739726,1.0,2nd Place,0
8,10.0,Melissa Rycroft,Percentage,27.5,0.2511415525114155,3.0,3rd Place,0
8,10.0,Shawn Johnson,Percentage,28.0,0.2557077625570776,2.0,1st Place,0
8,10.0,Ty Murray,Percentage,24.0,0.2191780821917808,4.0,Eliminated Week 10,1
8,11.0,Gilles Marini,Percentage,29.0,0.3314285714285714,2.0,2nd Place,0
8,11.0,Melissa Rycroft,Percentage,28.5,0.32571428571428573,3.0,3rd Place,0
8,11.0,Shawn Johnson,Percentage,30.0,0.34285714285714286,1.0,1st Place,0
9,1.0,Aaron Carter,Percentage,31.999899999999997,0.08290161749333222,2.0,Eliminated Week 8,0
9,1.0,Ashley Hamiliton,Percentage,18.9999,0.049222730140143035,14.0,Eliminated Week 1,1
9,1.0,Chuck Liddell,Percentage,22.0,0.05699504013616633,10.0,Eliminated Week 4,0
9,1.0,Debi Mazar,Percentage,22.0,0.05699504013616633,10.0,Eliminated Week 3,0
9,1.0,Donny Osmond,Percentage,29.999899999999997,0.07772025020822619,5.0,1st Place,0
9,1.0,Joanna Krupa,Percentage,33.9999,0.08808298477843826,1.0,Eliminated Week 9,0
9,1.0,Kathy Ireland,Percentage,19.9999,0.05181341378269605,12.0,Eliminated Week 2,0
9,1.0,Kelly Osbourne,Percentage,30.9998,0.08031067478241496,4.0,3rd Place,0
9,1.0,Louie Vito,Percentage,26.9998,0.06994794021220291,7.0,Eliminated Week 6,0
9,1.0,Macy Gray,Percentage,18.9999,0.049222730140143035,14.0,Eliminated Week 1,1
9,1.0,Mark Dacascos,Percentage,28.9998,0.07512930749730894,6.0,Eliminated Week 7,0
9,1.0,Melissa Joan Hart,Percentage,24.0,0.06217640742127237,9.0,Eliminated Week 6,0
9,1.0,Michael Irvin,Percentage,19.0,0.04922298920850729,13.0,Eliminated Week 7,0
9,1.0,Mya,Percentage,30.999899999999997,0.08031093385077921,3.0,2nd Place,0
9,1.0,Natalie Coughlin,Percentage,26.9998,0.06994794021220291,7.0,Eliminated Week 5,0
9,2.0,Aaron Carter,Percentage,27.0,0.09782608695652174,1.0,Eliminated Week 8,0
9,2.0,Chuck Liddell,Percentage,19.0,0.06884057971014493,9.0,Eliminated Week 4,0
9,2.0,Debi Mazar,Percentage,21.0,0.07608695652173914,4.0,Eliminated Week 3,0
9,2.0,Donny Osmond,Percentage,25.0,0.09057971014492754,3.0,1st Place,0
9,2.0,Joanna Krupa,Percentage,20.0,0.07246376811594203,7.0,Eliminated Week 9,0
9,2.0,Kathy Ireland,Percentage,18.0,0.06521739130434782,13.0,Eliminated Week 2,1
9,2.0,Kelly Osbourne,Percentage,19.0,0.06884057971014493,9.0,3rd Place,0
9,2.0,Louie Vito,Percentage,19.0,0.06884057971014493,9.0,Eliminated Week 6,0
9,2.0,Mark Dacascos,Percentage,21.0,0.07608695652173914,4.0,Eliminated Week 7,0
9,2.0,Melissa Joan Hart,Percentage,19.0,0.06884057971014493,9.0,Eliminated Week 6,0
9,2.0,Michael Irvin,Percentage,20.0,0.07246376811594203,7.0,Eliminated Week 7,0
9,2.0,Mya,Percentage,27.0,0.09782608695652174,1.0,2nd Place,0
9,2.0,Natalie Coughlin,Percentage,21.0,0.07608695652173914,4.0,Eliminated Week 5,0
9,3.0,Aaron Carter,Percentage,21.0,0.08641975308641975,4.0,Eliminated Week 8,0
9,3.0,Chuck Liddell,Percentage,17.0,0.06995884773662552,10.0,Eliminated Week 4,0
9,3.0,Debi Mazar,Percentage,17.0,0.06995884773662552,10.0,Eliminated Week 3,1
9,3.0,Donny Osmond,Percentage,21.0,0.08641975308641975,4.0,1st Place,0
9,3.0,Joanna Krupa,Percentage,23.0,0.09465020576131687,3.0,Eliminated Week 9,0
9,3.0,Kelly Osbourne,Percentage,20.0,0.0823045267489712,6.0,3rd Place,0
9,3.0,Louie Vito,Percentage,20.0,0.0823045267489712,6.0,Eliminated Week 6,0
9,3.0,Mark Dacascos,Percentage,18.0,0.07407407407407407,9.0,Eliminated Week 7,0
9,3.0,Melissa Joan Hart,Percentage,19.0,0.07818930041152264,8.0,Eliminated Week 6,0
9,3.0,Michael Irvin,Percentage,14.0,0.05761316872427984,12.0,Eliminated Week 7,0
9,3.0,Mya,Percentage,27.0,0.1111111111111111,1.0,2nd Place,0
9,3.0,Natalie Coughlin,Percentage,26.0,0.10699588477366255,2.0,Eliminated Week 5,0
9,4.0,Aaron Carter,Percentage,18.0,0.0743801652892562,8.0,Eliminated Week 8,0
9,4.0,Chuck Liddell,Percentage,17.0,0.07024793388429752,9.0,Eliminated Week 4,1
9,4.0,Donny Osmond,Percentage,24.0,0.09917355371900827,4.0,1st Place,0
9,4.0,Joanna Krupa,Percentage,26.0,0.10743801652892562,3.0,Eliminated Week 9,0
9,4.0,Kelly Osbourne,Percentage,23.0,0.09504132231404959,6.0,3rd Place,0
9,4.0,Louie Vito,Percentage,16.0,0.06611570247933884,10.0,Eliminated Week 6,0
9,4.0,Mark Dacascos,Percentage,22.0,0.09090909090909091,7.0,Eliminated Week 7,0
9,4.0,Melissa Joan Hart,Percentage,28.0,0.11570247933884298,1.0,Eliminated Week 6,0
9,4.0,Michael Irvin,Percentage,16.0,0.06611570247933884,10.0,Eliminated Week 7,0
9,4.0,Mya,Percentage,28.0,0.11570247933884298,1.0,2nd Place,0
9,4.0,Natalie Coughlin,Percentage,24.0,0.09917355371900827,4.0,Eliminated Week 5,0
9,5.0,Aaron Carter,Percentage,24.0,0.09917355371900827,4.0,Eliminated Week 8,0
9,5.0,Donny Osmond,Percentage,29.0,0.11983471074380166,1.0,1st Place,0
9,5.0,Joanna Krupa,Percentage,24.0,0.09917355371900827,4.0,Eliminated Week 9,0
9,5.0,Kelly Osbourne,Percentage,24.0,0.09917355371900827,4.0,3rd Place,0
9,5.0,Louie Vito,Percentage,22.0,0.09090909090909091,8.0,Eliminated Week 6,0
9,5.0,Mark Dacascos,Percentage,26.0,0.10743801652892562,3.0,Eliminated Week 7,0
9,5.0,Melissa Joan Hart,Percentage,23.0,0.09504132231404959,7.0,Eliminated Week 6,0
9,5.0,Michael Irvin,Percentage,21.0,0.08677685950413223,10.0,Eliminated Week 7,0
9,5.0,Mya,Percentage,27.0,0.1115702479338843,2.0,2nd Place,0
9,5.0,Natalie Coughlin,Percentage,22.0,0.09090909090909091,8.0,Eliminated Week 5,1
9,6.0,Aaron Carter,Percentage,32.9998,0.12692274704027823,3.0,Eliminated Week 8,0
9,6.0,Donny Osmond,Percentage,30.999899999999997,0.11923079733737539,5.0,1st Place,0
9,6.0,Joanna Krupa,Percentage,35.9999,0.13846163313642237,1.0,Eliminated Week 9,0
9,6.0,Kelly Osbourne,Percentage,24.9998,0.09615340976180302,6.0,3rd Place,0
9,6.0,Louie Vito,Percentage,24.0,0.09230801183542559,7.0,Eliminated Week 6,1
9,6.0,Mark Dacascos,Percentage,32.0,0.12307734911390078,4.0,Eliminated Week 7,0
9,6.0,Melissa Joan Hart,Percentage,23.9999,0.09230762721870961,8.0,Eliminated Week 6,1
9,6.0,Michael Irvin,Percentage,21.9998,0.08461490828237482,9.0,Eliminated Week 7,0
9,6.0,Mya,Percentage,33.0,0.12692351627371018,2.0,2nd Place,0
9,7.0,Aaron Carter,Percentage,26.5,0.150997150997151,2.0,Eliminated Week 8,0
9,7.0,Donny Osmond,Percentage,26.0,0.14814814814814814,3.0,1st Place,0
